Date,Product_ID,Demand,Seasonality,Lead_Time_Days
2022-05-30,53,95.39275344594525,Summer,28
2022-02-18,93,25.668206824002787,Spring,1
2018-10-14,10,71.43638538652657,Spring,25
2018-01-03,79,52.89328813129737,Fall,28
2019-04-14,17,61.83326845622427,Summer,16
2019-08-30,10,34.94088195295816,Fall,16
2019-03-01,92,32.76167423696719,Fall,17
2021-03-29,79,91.40418666459313,Summer,27
2022-01-30,36,33.142390008299,Summer,5
2018-08-21,85,24.801405545740785,Fall,12
2022-04-05,44,107.51026158840344,Summer,30
2019-12-10,27,66.17042733971121,Spring,22
2019-08-24,10,70.93306361091226,Summer,17
2020-07-15,90,43.70035335685027,Summer,9
2018-09-10,96,77.49793522460111,Winter,27
2022-04-12,39,20.494409484495666,Spring,2
2022-03-13,83,44.56743908956642,Spring,13
2021-06-05,83,28.34319421707723,Winter,11
2022-02-01,82,12.481577748821275,Fall,2
2021-03-11,46,29.303306486688236,Winter,11
2020-09-02,32,45.31462509774435,Spring,11
2018-04-30,53,53.19397343232036,Winter,20
2018-12-07,54,8.727699875603193,Winter,3
2021-11-28,61,16.202849149979546,Fall,6
2022-11-11,22,72.37814874418733,Summer,18
2019-10-18,6,23.034373821106314,Summer,4
2018-09-24,61,56.960356634496875,Winter,22
2018-12-05,75,39.008768747109706,Summer,9
2019-12-31,86,94.1702838442557,Summer,28
2019-12-11,84,33.10438370999134,Winter,12
2020-12-11,69,40.05344465993978,Fall,19
2018-09-18,15,57.51087880282127,Summer,15
2019-09-18,25,18.37518851274023,Fall,4
2020-07-24,81,49.8738397910546,Winter,17
2018-10-08,3,48.035768579954016,Fall,28
2020-09-07,19,48.57550207789625,Winter,19
2019-09-12,1,23.784271239336782,Fall,11
2022-07-12,96,85.19622583788792,Summer,22
2018-09-15,11,50.5349853130341,Fall,26
2018-09-16,41,58.956277833692944,Spring,19
2019-04-30,21,25.429742715386062,Fall,8
2020-01-05,94,49.38693699988359,Fall,28
2019-03-18,81,35.293519974350566,Fall,17
2021-04-17,28,73.47131169923263,Winter,28
2022-07-21,81,81.98509181143291,Summer,21
2021-11-15,62,41.03043806142591,Fall,24
2019-06-03,60,27.701721347992855,Winter,11
2020-02-17,36,72.99638254044476,Spring,26
2020-08-01,11,61.09835278063603,Winter,22
2018-06-05,95,60.289335158381775,Winter,24
2019-04-07,62,39.765866559252316,Winter,13
2019-11-24,86,31.40908570062271,Spring,5
2019-07-26,96,57.243109037884985,Spring,19
2019-03-09,20,69.29181982803313,Spring,23
2019-04-23,22,40.62386549202983,Spring,8
2018-02-11,47,8.940628520587552,Winter,1
2022-12-15,38,23.690623298585876,Spring,1
2020-02-07,39,41.0255705022865,Fall,19
2019-06-28,17,30.27642387179712,Spring,6
2021-03-19,73,12.77194154929372,Fall,3
2020-06-15,23,100.81940169765599,Summer,30
2019-07-09,27,47.94639762008594,Fall,23
2022-01-30,38,67.96368879803521,Spring,26
2021-08-10,78,53.22314448006446,Summer,14
2018-02-17,29,25.696966368974994,Spring,4
2021-04-04,71,22.656123561883962,Summer,4
2019-01-13,59,20.577156387709515,Winter,6
2018-09-10,76,61.875474578144896,Summer,15
2018-06-12,31,57.95816787453532,Fall,30
2019-09-22,30,19.107250867059477,Spring,2
2020-08-31,76,63.55555551527074,Spring,21
2020-06-09,39,10.232474214912191,Fall,2
2018-05-24,34,40.12025103556925,Winter,16
2018-04-14,66,33.75999803960142,Spring,6
2018-09-29,71,50.6806159762955,Spring,15
2020-05-09,74,50.95972228976177,Spring,17
2021-12-21,2,8.33058660398022,Winter,3
2019-05-08,64,51.58820145468552,Summer,11
2019-04-14,85,46.3063878184752,Winter,16
2019-11-24,97,76.16465081988372,Spring,27
2020-03-10,86,56.452078241575755,Spring,18
2022-11-02,98,71.85811776824461,Summer,18
2020-05-24,27,37.26537372219669,Fall,16
2018-07-24,46,16.25496225435178,Winter,3
2022-09-21,66,52.147400670700065,Summer,14
2020-09-28,18,37.722350207070086,Fall,19
2020-02-23,2,99.85175803893968,Summer,27
2018-10-30,66,66.67799686132375,Spring,24
2018-04-16,49,76.94936767872476,Summer,21
2019-07-29,78,53.12266864621455,Winter,19
2020-08-22,27,34.277267571391874,Winter,11
2020-10-19,41,23.55283343675417,Fall,11
2020-07-19,65,49.395324491124164,Spring,15
2019-12-18,65,47.08348140246383,Winter,16
2021-04-09,6,68.51188047643869,Spring,25
2022-01-03,49,47.12993487222546,Winter,17
2019-09-30,31,83.00684459474694,Summer,24
2018-06-14,77,42.68656812834725,Winter,16
2022-07-01,87,9.219100203853689,Winter,1
2019-09-16,35,39.54703078663906,Summer,8
2018-10-15,69,65.75215389987736,Spring,23
2022-06-11,70,52.4283357119858,Summer,11
2022-01-31,38,59.465772632619725,Winter,21
2019-03-09,42,32.18412924865272,Fall,13
2020-11-22,22,33.50492489328305,Fall,16
2018-08-22,9,20.162210372268675,Fall,9
2018-04-19,70,51.99085696025476,Fall,27
2021-09-14,62,90.49755762629333,Summer,26
2018-12-30,1,32.05150951108067,Spring,6
2019-10-12,31,48.07593456167529,Fall,24
2021-06-16,37,30.21661621431678,Summer,4
2021-11-19,6,37.61276249357492,Spring,7
2020-10-02,94,63.33686510775469,Winter,25
2018-09-16,93,21.039204794772914,Winter,5
2022-11-14,69,29.44960560843068,Fall,15
2020-01-25,18,35.84903038001619,Winter,11
2019-03-02,29,22.581951658289675,Summer,2
2019-08-21,6,56.30992185603559,Summer,14
2018-07-26,24,74.13881094452682,Summer,21
2022-11-02,45,60.992415141215794,Winter,22
2019-10-17,71,72.31375381355714,Spring,25
2018-10-29,95,42.00646114053075,Winter,16
2019-06-07,62,39.15567651176763,Spring,11
2018-09-16,51,21.92571564130153,Fall,11
2018-06-03,69,50.49295118164183,Fall,29
2019-11-01,59,17.627255564043725,Fall,7
2020-05-02,11,43.044896623784,Fall,23
2022-09-11,58,48.87351532240297,Spring,14
2019-06-09,29,50.516960151757054,Spring,13
2021-11-11,35,57.66750412157553,Winter,23
2021-04-09,35,58.89928671797445,Winter,20
2019-01-06,29,66.65524514023724,Winter,23
2019-05-25,14,55.33085651804119,Summer,15
2021-11-20,59,42.68838254149883,Spring,12
2022-06-03,75,71.95294369830377,Winter,26
2018-07-25,27,35.19358305606231,Fall,16
2022-05-31,7,71.2548284933882,Winter,28
2022-01-15,5,31.46610790258892,Spring,8
2022-09-21,11,22.03822653775741,Winter,6
2021-11-08,41,13.666066166811719,Fall,1
2018-06-28,84,36.58485786055804,Fall,15
2022-06-04,44,54.14016836875146,Summer,13
2020-03-11,38,41.82402419605383,Spring,10
2021-05-06,75,76.48699920439765,Summer,20
2019-12-18,77,49.27499000391884,Fall,24
2020-11-29,70,22.76992871186077,Summer,4
2019-11-04,74,32.78088594487994,Summer,6
2022-08-28,40,54.88072582051336,Summer,12
2018-05-20,95,36.99689476636276,Summer,8
2018-01-07,54,52.632331000231844,Summer,14
2021-01-08,2,63.44470641117298,Winter,23
2022-06-24,10,26.74747892131333,Winter,8
2019-11-09,57,65.35546749165252,Summer,17
2021-12-13,10,52.291331540152704,Fall,30
2018-02-10,22,77.27442700969516,Winter,27
2020-04-09,86,52.36868354917274,Fall,25
2022-07-10,83,64.84534639926757,Winter,25
2018-06-03,10,42.730166308629094,Spring,13
2022-09-23,1,15.564669892413416,Fall,3
2018-01-03,32,44.12483719981608,Spring,10
2022-07-25,85,53.23935833463662,Fall,30
2022-07-13,34,52.136631396182054,Winter,20
2022-11-14,2,12.839449566520447,Fall,2
2019-05-09,41,81.47864886279031,Spring,29
2019-06-13,60,91.70218307342378,Summer,25
2022-04-02,28,56.177059303359535,Winter,20
2020-02-11,98,42.36246447268795,Fall,19
2022-06-04,38,57.443810752383094,Spring,20
2022-04-17,12,46.72352565751338,Summer,9
2021-05-18,42,60.02948627606103,Spring,21
2019-04-20,9,54.958755034955395,Winter,19
2020-02-06,63,49.169062249994596,Summer,13
2022-03-06,83,27.37353586456846,Spring,4
2021-04-02,45,65.20255969679489,Summer,18
2019-08-21,87,45.84205105402479,Fall,25
2019-12-16,53,46.62608738827059,Spring,12
2020-03-08,26,50.75300395034824,Summer,11
2018-01-13,73,73.09050137960173,Spring,27
2021-03-23,40,75.26423259595111,Summer,21
2021-05-25,54,38.857525739388606,Winter,14
2019-10-12,33,77.37379803511824,Summer,20
2020-07-21,25,25.959198539103586,Fall,9
2019-05-31,67,31.039924915116302,Fall,15
2018-06-23,26,51.26138215902005,Summer,12
2018-11-23,69,43.26619830646751,Winter,17
2021-08-25,21,57.296676550164364,Spring,21
2022-01-04,29,50.973542349261464,Summer,12
2020-06-07,9,15.375365303559983,Winter,5
2021-10-08,36,14.11440473888829,Winter,3
2022-01-11,6,56.60080091926677,Winter,20
2022-01-10,91,17.607056374704626,Fall,5
2018-10-09,36,34.70067506835499,Summer,5
2021-11-07,6,91.75240637263687,Summer,27
2018-04-21,31,28.19694039001941,Spring,5
2018-06-09,81,62.52524172986349,Spring,22
2021-07-27,5,80.97902417809729,Winter,29
2022-06-24,30,106.02226999701655,Summer,29
2022-09-04,67,72.61350451273606,Spring,24
2018-03-03,59,61.08627510209917,Summer,14
2021-12-08,8,38.61982818215347,Fall,16
2022-06-15,12,89.74130135246067,Summer,24
2022-10-15,15,26.07135493702529,Spring,2
2018-11-21,1,47.059725617124144,Summer,12
2021-07-06,34,26.687972340898835,Summer,5
2018-05-04,36,53.83692375856792,Fall,26
2018-08-08,52,66.05845013640001,Winter,26
2019-03-01,50,35.915485454002194,Winter,13
2020-03-14,3,19.213233491724022,Winter,7
2018-02-04,49,29.128571685101168,Fall,16
2018-02-03,83,56.76363078449757,Spring,17
2020-02-19,40,16.287268979476387,Winter,5
2020-11-04,71,52.071195430965744,Summer,12
2021-05-25,38,51.27068075432616,Summer,12
2022-11-25,68,75.56661812053697,Spring,29
2018-04-13,61,26.658425807867882,Winter,7
2020-09-03,15,44.51442763316812,Summer,10
2020-10-07,84,75.71782845233433,Spring,29
2022-10-28,75,77.91372849610003,Spring,29
2019-12-07,96,61.91535353030068,Winter,23
2018-11-07,60,102.52447179419065,Summer,30
2020-04-18,91,57.82792717613872,Spring,19
2020-07-22,55,12.5364268201479,Fall,3
2021-08-04,15,16.13085785809085,Winter,5
2022-01-11,71,11.263583247220058,Winter,2
2022-07-23,34,19.4122532881297,Spring,1
2022-08-21,23,17.78591585702557,Winter,4
2021-01-12,94,52.3842934863926,Spring,15
2018-06-30,97,59.959304643172715,Winter,20
2018-03-08,13,44.273248312016534,Fall,22
2018-01-26,42,54.80349364652908,Spring,15
2021-08-18,29,31.483836408940977,Spring,7
2019-07-02,37,61.94682722608414,Winter,21
2019-03-12,77,32.60301802837,Fall,15
2021-03-19,48,6.656285499718998,Winter,2
2018-08-04,83,24.532248941146953,Winter,7
2022-01-03,63,102.99453814335936,Summer,28
2018-03-22,37,38.09967586571587,Fall,20
2020-07-30,43,65.74545587740789,Spring,25
2018-10-30,1,17.69760938011249,Winter,7
2020-10-31,33,71.04550206796472,Spring,27
2018-10-21,98,44.73745742869513,Spring,12
2018-12-17,82,55.750164799002604,Spring,17
2020-08-10,65,19.187534758311664,Fall,7
2019-02-15,4,32.887418723752276,Summer,6
2022-10-14,52,24.045811342022315,Winter,6
2020-02-19,63,20.75829743295994,Summer,2
2018-10-02,67,73.50906225999698,Spring,25
2018-12-13,69,31.640087268859176,Summer,7
2022-07-03,51,39.4885710112693,Summer,9
2020-07-18,42,48.184653314746946,Summer,10
2022-08-25,69,39.76785278268433,Fall,23
2021-01-02,34,68.4282877077,Winter,26
2020-09-20,26,81.54600834581149,Spring,29
2019-06-10,81,86.18637591439173,Summer,24
2018-09-19,61,52.12190529628848,Summer,12
2022-11-06,17,37.81944728706502,Fall,21
2020-10-19,81,34.78987320098025,Winter,10
2018-06-09,64,50.11493799824214,Winter,17
2019-09-14,25,34.62634876461486,Fall,18
2019-05-12,61,55.833888877198625,Spring,18
2022-07-21,81,97.40879386693427,Summer,26
2021-11-10,83,28.383994345384924,Spring,6
2020-01-28,55,44.631820247673815,Spring,11
2020-09-02,6,23.002677703001403,Fall,12
2019-03-23,15,62.24867106646735,Summer,17
2022-04-06,32,22.858207676659017,Summer,3
2019-11-11,36,49.35873391955017,Fall,28
2019-04-11,3,29.206571678702623,Fall,16
2018-11-21,28,36.408184266414594,Spring,7
2020-03-24,12,77.44368266469337,Winter,29
2019-08-22,49,29.296062576703125,Spring,5
2021-07-26,53,74.21328108146895,Summer,19
2021-08-20,62,44.642084589580755,Fall,20
2019-05-30,40,34.589429647261035,Winter,12
2018-09-29,36,32.93497367398472,Fall,16
2021-06-08,3,45.35076408416717,Summer,9
2020-10-14,34,22.033314385952345,Spring,2
2021-04-13,66,40.28436027854848,Fall,22
2019-10-21,5,36.71169169262536,Summer,7
2018-09-25,54,47.82102795790144,Winter,16
2022-05-08,3,73.69263485652552,Summer,18
2018-07-22,65,34.96210099697853,Summer,6
2019-05-12,4,53.16548580034228,Fall,29
2020-12-02,44,73.05518452404482,Spring,28
2019-06-23,57,86.0639239272353,Summer,23
2021-12-29,12,42.74203190518641,Spring,11
2022-07-02,47,49.37539977843501,Spring,13
2018-09-03,59,24.17844563223996,Summer,3
2020-09-03,33,19.875462782449098,Fall,6
2021-11-24,59,89.4531114942672,Summer,24
2019-01-01,44,24.39799656173437,Spring,3
2019-03-17,82,18.790806064664526,Winter,4
2021-05-04,7,21.70776217012155,Spring,2
2018-04-15,4,37.818597800157754,Fall,16
2022-05-03,50,17.68944978401005,Winter,6
2019-12-01,22,35.405691370896825,Winter,13
2019-02-26,6,56.617243831704435,Spring,20
2019-05-04,64,78.956501518384,Summer,21
2020-05-13,35,43.42730224405463,Winter,14
2020-01-01,40,44.684120696836956,Fall,25
2020-09-26,37,43.691762673530555,Winter,16
2021-04-09,49,25.403855062775666,Spring,1
2018-02-24,77,32.26129081148107,Spring,7
2022-01-01,70,70.12027484841737,Winter,26
2018-03-23,2,57.47565249875936,Winter,19
2020-03-29,31,36.38345669371967,Spring,7
2022-06-28,91,71.07803025243578,Winter,28
2020-12-31,82,29.97564365632941,Winter,9
2018-02-20,73,81.15519526970742,Spring,30
2020-07-05,55,64.9019286192309,Spring,22
2018-07-29,44,5.494902519937584,Winter,1
2020-02-07,82,34.43756329170223,Spring,5
2020-09-26,13,58.923097771144896,Spring,19
2019-06-30,95,39.41058090470081,Spring,10
2021-04-02,40,32.62360268058466,Winter,12
2021-07-19,20,109.84208277293257,Summer,30
2019-06-07,63,29.7768107501339,Winter,10
2022-03-15,42,54.19077323871163,Summer,12
2020-03-22,66,70.40835336385265,Winter,26
2022-06-27,69,72.4916613264552,Winter,25
2022-07-10,73,55.45187867040485,Winter,19
2021-06-11,89,42.62569869093585,Summer,8
2021-03-02,58,48.01617727023901,Summer,10
2018-03-28,94,27.11148403562364,Fall,9
2022-10-25,47,19.816626341097596,Fall,6
2019-02-09,39,49.42379059278783,Fall,25
2021-07-25,63,26.232139357241824,Winter,8
2021-03-15,11,20.68318050184331,Winter,6
2022-01-26,60,30.647903210550968,Spring,6
2019-11-12,90,32.70464034366588,Summer,5
2019-04-06,20,29.9317624882966,Fall,11
2022-04-21,12,26.783493285709373,Spring,5
2019-10-06,6,42.629911146803565,Summer,8
2022-09-30,99,51.1151425278049,Spring,15
2019-03-16,82,51.72477416826994,Fall,29
2018-09-03,12,58.878231242049566,Spring,21
2019-12-05,95,49.67329317566372,Spring,13
2022-09-03,53,72.1268892493703,Winter,27
2018-05-22,5,75.76492655558519,Winter,30
2022-09-19,29,66.7350600109849,Summer,17
2019-02-21,49,69.75531502339675,Summer,18
2018-08-16,4,16.370951169993276,Summer,2
2021-03-14,22,46.82364730115924,Fall,22
2020-02-08,25,37.20857015454247,Fall,18
2021-05-22,36,77.14065742664866,Spring,28
2021-08-12,26,48.65872853719404,Fall,26
2021-05-06,63,26.08475141484965,Fall,9
2022-11-19,30,80.12507784946492,Spring,30
2019-04-22,60,13.073425712683832,Fall,5
2022-05-07,64,56.218077931247876,Spring,18
2018-05-22,31,56.8973695516939,Fall,29
2020-01-23,68,30.127372686839237,Fall,11
2020-11-21,13,17.09245426387824,Winter,4
2020-03-07,12,64.14083447132505,Summer,17
2020-07-24,87,53.000578370744606,Spring,19
2020-10-27,72,35.90160929772941,Spring,7
2020-04-28,1,58.44809648800454,Summer,15
2019-09-28,75,54.55509480535933,Spring,18
2019-07-19,11,41.59040828228341,Fall,22
2022-09-08,97,62.028848834574944,Summer,16
2020-04-13,13,19.27139692326787,Fall,8
2022-03-18,47,42.84793381933625,Winter,14
2020-06-25,36,28.802826319317248,Summer,5
2022-06-27,54,43.042275892963026,Winter,15
2020-10-07,75,14.465655341560367,Fall,3
2022-12-02,71,67.2468852819791,Summer,18
2020-06-17,45,34.89847097174821,Fall,14
2021-04-26,76,13.006524983025884,Fall,3
2020-07-24,59,18.75790845624571,Fall,4
2022-02-09,41,42.77798122735555,Summer,8
2020-08-04,59,32.691077135096506,Fall,15
2021-01-03,19,69.56327504218328,Summer,19
2018-10-22,27,17.343975974154283,Winter,3
2020-12-05,19,48.80311036388222,Winter,17
2019-03-01,14,21.56742497411287,Winter,5
2021-12-13,70,85.59139966637319,Summer,25
2020-08-28,43,60.059376266724634,Spring,21
2021-04-02,92,21.378559239264575,Fall,5
2022-11-24,19,100.3319047503056,Summer,29
2020-12-01,93,13.858017930792954,Fall,2
2018-06-01,91,33.51146667141058,Fall,16
2018-12-29,20,60.105505718421156,Winter,22
2020-04-15,27,27.72797542982083,Fall,9
2020-12-27,1,45.75691431695739,Fall,24
2018-03-09,37,79.67693745690933,Winter,28
2020-11-05,72,97.85982059203077,Summer,28
2019-02-08,6,27.81632451954744,Fall,13
2018-12-23,46,92.0453094517788,Summer,26
2022-03-30,29,26.119062808814444,Fall,8
2021-06-15,56,45.58719764788697,Winter,18
2022-09-28,54,28.266960084936315,Winter,8
2022-10-26,6,27.64908735272731,Spring,2
2020-10-19,63,14.394210074253667,Fall,4
2019-01-15,93,49.190063151682715,Winter,19
2019-12-03,65,40.09062193677697,Spring,12
2019-09-05,87,75.58397131578303,Winter,28
2020-06-19,78,55.09496908382879,Spring,16
2020-12-22,19,53.86523488967893,Summer,12
2020-06-25,47,19.30446112846299,Fall,6
2021-03-05,60,87.90379508430236,Summer,25
2021-01-01,36,35.63756820632914,Spring,6
2019-04-11,26,76.84980545284512,Spring,27
2020-04-05,25,9.125878886457397,Winter,3
2022-11-23,19,51.723803272733605,Fall,27
2021-06-20,32,43.64465924722782,Winter,17
2021-06-30,35,23.962757372432016,Winter,8
2021-07-13,75,49.89670355343929,Summer,10
2020-10-26,37,46.48117032449903,Fall,25
2020-06-16,93,42.53082248531013,Fall,22
2019-11-09,29,33.79993553105823,Fall,17
2019-06-13,4,25.627018430076067,Summer,4
2018-03-02,66,78.68190114858302,Summer,21
2022-05-10,90,25.333564644182538,Fall,9
2018-10-26,11,3.3107907735344986,Winter,1
2022-01-08,87,16.855498556205067,Summer,1
2018-09-23,57,37.812992152218555,Fall,19
2021-03-23,40,34.61257051065949,Fall,14
2022-03-21,62,38.54029850347941,Winter,15
2019-02-10,66,37.473319933366454,Summer,9
2020-01-31,91,37.62420994008744,Spring,10
2020-04-28,49,36.15303999673333,Winter,11
2019-05-19,53,53.028215993298645,Winter,21
2021-05-04,97,25.485709040216243,Fall,13
2018-08-15,2,20.416565934932077,Summer,2
2022-01-08,32,34.014332625524375,Winter,11
2018-04-14,37,20.779304438536172,Fall,10
2021-06-19,54,30.23235694099625,Fall,16
2020-04-24,77,40.97827310449434,Summer,8
2018-04-17,51,39.235598564082565,Fall,17
2022-11-20,5,60.03205666426217,Winter,22
2021-10-31,74,58.960230214955644,Spring,18
2020-01-29,41,25.85494578425466,Fall,8
2019-04-29,7,51.87439852593067,Fall,28
2021-12-17,94,10.093335068346326,Winter,3
2022-05-02,86,31.90739976738771,Fall,13
2020-08-09,30,31.326477462951953,Summer,7
2020-06-14,48,32.611913329415216,Fall,15
2021-04-29,13,28.362374249691737,Summer,3
2021-10-21,83,54.544553874858934,Winter,18
2021-05-21,61,80.63681412344656,Summer,22
2021-11-01,37,38.93235932877026,Summer,9
2020-05-06,32,29.24800785296739,Fall,14
2022-04-23,83,102.19455632068546,Summer,29
2019-08-19,82,10.307583886154577,Winter,1
2021-09-27,89,28.024441517353452,Spring,6
2019-09-03,8,10.478362569955351,Winter,4
2022-02-11,15,63.35499962242346,Spring,24
2019-02-14,8,38.86983114639292,Winter,14
2022-04-03,100,73.29514177998638,Spring,27
2022-06-02,40,77.64118535869356,Winter,28
2022-05-18,19,70.24924742484009,Spring,25
2021-04-13,81,65.90532674794459,Summer,17
2019-09-15,90,47.24807145625028,Fall,27
2021-07-23,52,24.818130204624453,Fall,12
2021-06-06,11,42.869253090974,Spring,11
2018-01-12,39,60.263843981622955,Winter,22
2022-05-22,99,25.741255953705394,Fall,10
2021-10-26,4,8.002864637180446,Winter,1
2019-05-08,100,73.83663503244799,Winter,28
2020-08-12,79,19.147202466234056,Winter,6
2020-08-18,65,31.33169539640582,Summer,6
2022-10-31,64,25.336513605397677,Summer,3
2020-09-10,84,45.949320778463765,Fall,25
2022-03-04,58,17.47678424353358,Summer,2
2022-01-21,5,22.943095636996595,Fall,6
2018-06-26,27,30.007337234506522,Winter,9
2020-05-04,4,27.58488045415118,Spring,6
2021-09-30,61,21.633057301605106,Fall,10
2019-04-28,98,12.103427568310344,Fall,3
2022-10-21,57,28.590574961583524,Fall,13
2018-11-10,85,44.96050967204313,Fall,22
2021-05-05,19,34.79938913005201,Winter,10
2022-03-04,58,50.07421204502009,Fall,29
2022-10-12,37,74.1576077622621,Spring,28
2018-06-03,24,54.23597001538146,Winter,21
2018-04-27,49,97.58827130338963,Summer,27
2022-08-02,88,63.167870500358426,Winter,23
2018-06-20,33,31.199821662252646,Fall,15
2021-08-13,3,22.29130967092896,Fall,5
2021-12-14,55,50.58615849809959,Spring,13
2018-07-03,19,14.70267389107121,Winter,5
2020-03-07,81,64.91534751262209,Winter,25
2022-02-14,24,9.135532762579249,Winter,1
2019-08-31,72,51.109256319482334,Spring,15
2021-03-29,5,53.608262436195794,Fall,30
2018-11-03,53,79.71695386277504,Summer,22
2019-05-12,21,102.45336002046726,Summer,30
2019-04-22,46,35.82220948079654,Winter,13
2021-09-21,86,66.01922200693025,Summer,17
2020-10-25,84,44.14397801927611,Fall,23
2020-11-04,97,54.676663254126666,Winter,20
2020-04-14,14,31.43973386140878,Fall,16
2021-03-22,28,31.646058025725985,Fall,14
2018-08-16,49,26.205039373393387,Winter,10
2019-06-02,46,35.37635382913171,Spring,9
2020-11-16,39,67.93290104763472,Winter,26
2018-04-21,86,45.90403146999895,Winter,16
2018-03-22,31,38.18956276680029,Fall,20
2020-03-03,67,88.2446385948675,Summer,26
2020-09-12,12,15.931654949264404,Fall,2
2020-06-26,56,17.145508619449323,Fall,8
2022-01-02,99,56.69504387076373,Spring,18
2020-04-18,6,59.83126569754917,Summer,15
2018-11-19,75,33.620544522440056,Winter,11
2020-07-02,30,44.18898248627977,Fall,20
2020-06-01,47,49.407584492604386,Spring,15
2018-07-22,47,61.78791619488167,Winter,24
2021-01-02,1,59.631288627773934,Winter,22
2019-04-06,7,17.263223707227063,Fall,8
2018-09-07,4,75.46183366911005,Spring,27
2021-12-28,12,62.476538310517384,Spring,22
2018-01-10,34,31.726536739312035,Summer,6
2022-05-06,29,51.809278930917785,Winter,19
2021-11-19,49,54.96003741416861,Fall,28
2021-12-21,55,20.233009139946997,Fall,8
2019-07-12,17,50.964289297616816,Fall,26
2022-02-18,76,60.49705368136326,Summer,15
2021-11-08,66,100.41536624509212,Summer,30
2018-05-17,10,38.189886741053044,Fall,17
2020-10-18,10,46.96944921232445,Summer,10
2021-01-20,69,68.65944469941849,Winter,24
2019-03-07,81,27.211277653034465,Winter,8
2022-02-14,33,17.834074270758098,Fall,8
2019-12-13,19,20.160635561192727,Summer,3
2021-08-15,84,67.62133005530188,Winter,27
2018-04-18,15,52.244459494509464,Fall,27
2021-02-08,90,74.43286385785247,Spring,28
2021-03-06,13,29.78814694854431,Fall,11
2020-03-16,59,24.53419960233152,Fall,10
2019-03-22,55,52.63141731513583,Summer,11
2019-01-15,44,57.69044798913912,Spring,19
2022-06-01,21,42.39971134923066,Fall,19
2022-05-30,98,60.54871198290893,Summer,15
2020-10-23,10,55.02805379731619,Spring,16
2018-09-20,46,16.808731182434762,Fall,3
2021-02-09,17,26.92301889909694,Spring,3
2020-12-05,15,32.213261074297364,Summer,7
2022-10-31,67,81.97830284390389,Summer,22
2020-04-10,50,47.38511068265009,Fall,26
2018-01-28,99,56.450227892801855,Summer,13
2022-03-22,55,58.75474308678328,Summer,13
2021-01-22,23,85.65998287827196,Summer,25
2018-10-13,89,38.13406561918128,Spring,8
2022-03-27,44,55.0615971779532,Winter,20
2021-05-03,4,42.987175685425846,Summer,9
2018-11-13,1,74.30559650526583,Summer,19
2019-01-06,33,64.76245426042091,Summer,17
2019-10-26,27,53.19238215859462,Spring,16
2020-10-25,100,72.71242791883198,Spring,26
2022-05-10,59,51.314236289224716,Winter,17
2019-01-29,22,52.663687150882055,Winter,21
2018-10-28,75,49.16266631200269,Winter,19
2018-10-31,21,45.93448876124165,Winter,15
2022-02-27,4,52.768068698142095,Fall,29
2020-04-19,78,47.79214393006921,Winter,19
2018-08-21,88,55.929903683338715,Spring,18
2019-05-11,6,56.54749874328637,Summer,14
2018-06-13,3,73.2938200426738,Spring,27
2018-07-23,93,28.894803668455218,Fall,12
2019-10-14,6,55.95772950465383,Fall,29
2021-04-06,20,79.03353970926653,Summer,23
2021-12-21,72,22.586601653836276,Fall,8
2022-08-08,87,16.368695632469965,Fall,4
2019-09-24,91,42.60127335903594,Spring,10
2018-09-29,71,15.115296104917627,Fall,1
2019-11-15,25,98.86055460746805,Summer,28
2018-11-26,81,42.23241849592322,Spring,9
2022-08-05,52,43.962576604522475,Fall,20
2021-09-25,9,31.697160771497987,Spring,5
2022-09-04,47,11.287155845965454,Winter,1
2018-08-21,8,25.40898318475341,Spring,4
2020-12-11,53,27.22705679117498,Fall,9
2018-12-19,16,21.331053689382326,Fall,8
2018-09-20,51,57.83551431211568,Spring,20
2021-03-24,38,84.19637964486826,Spring,30
2022-01-24,2,28.819253254437026,Fall,13
2018-02-19,68,18.898110309201517,Fall,3
2022-04-26,86,45.21300133149723,Summer,9
2019-07-07,23,68.18539616658242,Summer,18
2021-12-15,29,54.03094660303093,Spring,15
2018-11-09,6,11.28554419631532,Winter,2
2021-01-08,95,76.08201253352725,Winter,27
2020-08-24,52,67.94736602926949,Winter,26
2019-07-04,52,80.34594950404322,Summer,21
2021-06-25,77,93.44114159570641,Summer,26
2019-12-16,60,71.98164170632965,Winter,26
2018-07-15,52,53.7884343792201,Spring,19
2018-10-07,30,65.26227401210312,Winter,25
2018-07-17,87,68.32907183122819,Summer,18
2022-06-14,34,60.889977023041666,Spring,20
2019-04-20,29,60.06458317170367,Spring,18
2020-05-01,21,17.05708613225987,Fall,8
2020-05-17,65,28.62268803413945,Spring,2
2022-12-05,56,44.475844296119504,Fall,24
2018-11-10,17,27.620850268653903,Spring,6
2022-09-11,52,104.50267378294173,Summer,30
2019-04-29,33,37.678123221984016,Fall,19
2021-04-04,20,41.80225709499191,Fall,20
2018-06-03,4,21.693682286051335,Winter,6
2018-06-25,41,76.97936943947116,Summer,20
2022-12-30,11,74.19578602803296,Spring,27
2018-03-05,100,98.86907789004202,Summer,29
2020-07-02,92,46.34233368559991,Winter,17
2020-06-21,49,46.86797712668785,Fall,27
2019-04-18,88,59.99271011736595,Winter,22
2019-01-24,16,63.00503172196969,Winter,22
2022-03-14,39,44.18697070980232,Spring,14
